-----------------------------------------------------------------------
 | Scene # | Start Frame |  Start Time  |  End Frame  |   End Time   |
 |    372  |       29663 | 00:16:29.755 |       29763 | 00:16:33.092 |
 |    373  |       29763 | 00:16:33.092 |       29834 | 00:16:35.461 |
 |    374  |       29834 | 00:16:35.461 |       30062 | 00:16:43.069 |
 |    375  |       30062 | 00:16:43.069 |       30129 | 00:16:45.304 |
 |    376  |       30129 | 00:16:45.304 |       30175 | 00:16:46.839 |
 |    377  |       30175 | 00:16:46.839 |       30210 | 00:16:48.007 |
 |    378  |       30210 | 00:16:48.007 |       30503 | 00:16:57.783 |
 |    379  |       30503 | 00:16:57.783 |       30644 | 00:17:02.488 |
 |    380  |       30644 | 00:17:02.488 |       30661 | 00:17:03.055 |
 |    381  |       30661 | 00:17:03.055 |       30703 | 00:17:04.457 |
 |    382  |       30703 | 00:17:04.457 |       30885 | 00:17:10.530 |
 |    383  |       30885 | 00:17:10.530 |       31110 | 00:17:18.037 |
 |    384  |       31110 | 00:17:18.037 |       31299 | 00:17:24.343 |
 |    385  |       31299 | 00:17:24.343 |       31425 | 00:17:28.548 |
 |    386  |       31425 | 00:17:28.548 |       32059 | 00:17:49.702 |
 |    387  |       32059 | 00:17:49.702 |       32133 | 00:17:52.171 |
 |    388  |       32133 | 00:17:52.171 |       32222 | 00:17:55.141 |
 |    389  |       32222 | 00:17:55.141 |       32307 | 00:17:57.977 |
 |    390  |       32307 | 00:17:57.977 |       32384 | 00:18:00.546 |
 |    391  |       32384 | 00:18:00.546 |       32506 | 00:18:04.617 |
 |    392  |       32506 | 00:18:04.617 |       32618 | 00:18:08.354 |
 |    393  |       32618 | 00:18:08.354 |       32697 | 00:18:10.990 |
 |    394  |       32697 | 00:18:10.990 |       32748 | 00:18:12.692 |
 |    395  |       32748 | 00:18:12.692 |       32835 | 00:18:15.594 |
 |    396  |       32835 | 00:18:15.594 |       33007 | 00:18:21.334 |
 |    397  |       33007 | 00:18:21.334 |       33035 | 00:18:22.268 |
 |    398  |       33035 | 00:18:22.268 |       33109 | 00:18:24.737 |
 |    399  |       33109 | 00:18:24.737 |       33276 | 00:18:30.309 |
 |    400  |       33276 | 00:18:30.309 |       33312 | 00:18:31.510 |
 |    401  |       33312 | 00:18:31.510 |       33400 | 00:18:34.447 |
 |    402  |       33400 | 00:18:34.447 |       33460 | 00:18:36.449 |
 |    403  |       33460 | 00:18:36.449 |       33783 | 00:18:47.226 |
 |    404  |       33783 | 00:18:47.226 |       33911 | 00:18:51.497 |
 |    405  |       33911 | 00:18:51.497 |       33959 | 00:18:53.099 |
 |    406  |       33959 | 00:18:53.099 |       34018 | 00:18:55.067 |
 |    407  |       34018 | 00:18:55.067 |       34167 | 00:19:00.039 |
 |    408  |       34167 | 00:19:00.039 |       34292 | 00:19:04.210 |
 |    409  |       34292 | 00:19:04.210 |       34312 | 00:19:04.877 |
 |    410  |       34312 | 00:19:04.877 |       34327 | 00:19:05.378 |
 |    411  |       34327 | 00:19:05.378 |       34391 | 00:19:07.513 |
 |    412  |       34391 | 00:19:07.513 |       34443 | 00:19:09.248 |
 |    413  |       34443 | 00:19:09.248 |       34529 | 00:19:12.118 |
 |    414  |       34529 | 00:19:12.118 |       34695 | 00:19:17.657 |
 |    415  |       34695 | 00:19:17.657 |       34742 | 00:19:19.225 |
 |    416  |       34742 | 00:19:19.225 |       34780 | 00:19:20.493 |
 |    417  |       34780 | 00:19:20.493 |       34844 | 00:19:22.628 |
 |    418  |       34844 | 00:19:22.628 |       34900 | 00:19:24.497 |
 |    419  |       34900 | 00:19:24.497 |       34946 | 00:19:26.032 |
 |    420  |       34946 | 00:19:26.032 |       35007 | 00:19:28.067 |
 |    421  |       35007 | 00:19:28.067 |       35093 | 00:19:30.936 |
 |    422  |       35093 | 00:19:30.936 |       35539 | 00:19:45.818 |
 |    423  |       35539 | 00:19:45.818 |       35657 | 00:19:49.755 |
 |    424  |       35657 | 00:19:49.755 |       35769 | 00:19:53.492 |
 |    425  |       35769 | 00:19:53.492 |       35869 | 00:19:56.829 |
 |    426  |       35869 | 00:19:56.829 |       35914 | 00:19:58.330 |
 |    427  |       35914 | 00:19:58.330 |       36039 | 00:20:02.501 |
 |    428  |       36039 | 00:20:02.501 |       36169 | 00:20:06.839 |
 |    429  |       36169 | 00:20:06.839 |       36185 | 00:20:07.373 |
 |    430  |       36185 | 00:20:07.373 |       36203 | 00:20:07.973 |
 |    431  |       36203 | 00:20:07.973 |       36371 | 00:20:13.579 |
 |    432  |       36371 | 00:20:13.579 |       36450 | 00:20:16.215 |
 |    433  |       36450 | 00:20:16.215 |       36558 | 00:20:19.819 |
 |    434  |       36558 | 00:20:19.819 |       36575 | 00:20:20.386 |
 |    435  |       36575 | 00:20:20.386 |       36595 | 00:20:21.053 |
 |    436  |       36595 | 00:20:21.053 |       36662 | 00:20:23.289 |
 |    437  |       36662 | 00:20:23.289 |       36943 | 00:20:32.665 |
 |    438  |       36943 | 00:20:32.665 |       37141 | 00:20:39.271 |
 |    439  |       37141 | 00:20:39.271 |       37205 | 00:20:41.407 |
 |    440  |       37205 | 00:20:41.407 |       37289 | 00:20:44.210 |
 |    441  |       37289 | 00:20:44.210 |       37608 | 00:20:54.854 |
 |    442  |       37608 | 00:20:54.854 |       37810 | 00:21:01.594 |
 |    443  |       37810 | 00:21:01.594 |       37878 | 00:21:03.863 |
 |    444  |       37878 | 00:21:03.863 |       38005 | 00:21:08.100 |
 |    445  |       38005 | 00:21:08.100 |       38088 | 00:21:10.870 |
 |    446  |       38088 | 00:21:10.870 |       38240 | 00:21:15.941 |
 |    447  |       38240 | 00:21:15.941 |       38294 | 00:21:17.743 |
 |    448  |       38294 | 00:21:17.743 |       38485 | 00:21:24.116 |
 |    449  |       38485 | 00:21:24.116 |       38621 | 00:21:28.654 |
 |    450  |       38621 | 00:21:28.654 |       38836 | 00:21:35.828 |
 |    451  |       38836 | 00:21:35.828 |       39005 | 00:21:41.467 |
 |    452  |       39005 | 00:21:41.467 |       39385 | 00:21:54.146 |
 |    453  |       39385 | 00:21:54.146 |       39429 | 00:21:55.614 |
 |    454  |       39429 | 00:21:55.614 |       39588 | 00:22:00.920 |
 |    455  |       39588 | 00:22:00.920 |       39658 | 00:22:03.255 |
 |    456  |       39658 | 00:22:03.255 |       39742 | 00:22:06.058 |
 |    457  |       39742 | 00:22:06.058 |       39941 | 00:22:12.698 |
 |    458  |       39941 | 00:22:12.698 |       40033 | 00:22:15.768 |
 |    459  |       40033 | 00:22:15.768 |       40128 | 00:22:18.938 |
 |    460  |       40128 | 00:22:18.938 |       40201 | 00:22:21.373 |
 |    461  |       40201 | 00:22:21.373 |       40229 | 00:22:22.308 |
 |    462  |       40229 | 00:22:22.308 |       40292 | 00:22:24.410 |
 |    463  |       40292 | 00:22:24.410 |       40355 | 00:22:26.512 |
 |    464  |       40355 | 00:22:26.512 |       40398 | 00:22:27.947 |
 |    465  |       40398 | 00:22:27.947 |       40502 | 00:22:31.417 |
 |    466  |       40502 | 00:22:31.417 |       40559 | 00:22:33.319 |
 |    467  |       40559 | 00:22:33.319 |       40603 | 00:22:34.787 |
 |    468  |       40603 | 00:22:34.787 |       40704 | 00:22:38.157 |
 |    469  |       40704 | 00:22:38.157 |       40756 | 00:22:39.892 |
 |    470  |       40756 | 00:22:39.892 |       40801 | 00:22:41.393 |
 |    471  |       40801 | 00:22:41.393 |       40893 | 00:22:44.463 |
 |    472  |       40893 | 00:22:44.463 |       40983 | 00:22:47.466 |
 |    473  |       40983 | 00:22:47.466 |       41126 | 00:22:52.238 |
 |    474  |       41126 | 00:22:52.238 |       41192 | 00:22:54.440 |
 |    475  |       41192 | 00:22:54.440 |       41261 | 00:22:56.742 |
 |    476  |       41261 | 00:22:56.742 |       41540 | 00:23:06.051 |
 |    477  |       41540 | 00:23:06.051 |       41579 | 00:23:07.353 |
 |    478  |       41579 | 00:23:07.353 |       41684 | 00:23:10.856 |
 |    479  |       41684 | 00:23:10.856 |       41757 | 00:23:13.292 |
 |    480  |       41757 | 00:23:13.292 |       41804 | 00:23:14.860 |
 |    481  |       41804 | 00:23:14.860 |       41841 | 00:23:16.095 |
 |    482  |       41841 | 00:23:16.095 |       41948 | 00:23:19.665 |
 |    483  |       41948 | 00:23:19.665 |       42089 | 00:23:24.370 |
 |    484  |       42089 | 00:23:24.370 |       42140 | 00:23:26.071 |
 |    485  |       42140 | 00:23:26.071 |       42190 | 00:23:27.740 |
 |    486  |       42190 | 00:23:27.740 |       42280 | 00:23:30.743 |
 |    487  |       42280 | 00:23:30.743 |       42353 | 00:23:33.178 |
 |    488  |       42353 | 00:23:33.178 |       42399 | 00:23:34.713 |
 |    489  |       42399 | 00:23:34.713 |       42514 | 00:23:38.550 |
 |    490  |       42514 | 00:23:38.550 |       42616 | 00:23:41.954 |
 |    491  |       42616 | 00:23:41.954 |       42815 | 00:23:48.594 |
 |    492  |       42815 | 00:23:48.594 |       43143 | 00:23:59.538 |
 |    493  |       43143 | 00:23:59.538 |       43245 | 00:24:02.942 |
 |    494  |       43245 | 00:24:02.942 |       43557 | 00:24:13.352 |
 |    495  |       43557 | 00:24:13.352 |       43690 | 00:24:17.790 |
 |    496  |       43690 | 00:24:17.790 |       43799 | 00:24:21.427 |
 |    497  |       43799 | 00:24:21.427 |       43858 | 00:24:23.395 |
 |    498  |       43858 | 00:24:23.395 |       43978 | 00:24:27.399 |
 |    499  |       43978 | 00:24:27.399 |       44012 | 00:24:28.534 |
 |    500  |       44012 | 00:24:28.534 |       44065 | 00:24:30.302 |
 |    501  |       44065 | 00:24:30.302 |       44215 | 00:24:35.307 |
 |    502  |       44215 | 00:24:35.307 |       44275 | 00:24:37.309 |
 |    503  |       44275 | 00:24:37.309 |       44518 | 00:24:45.417 |
 |    504  |       44518 | 00:24:45.417 |       44572 | 00:24:47.219 |
 |    505  |       44572 | 00:24:47.219 |       44624 | 00:24:48.954 |
 |    506  |       44624 | 00:24:48.954 |       44786 | 00:24:54.360 |
 |    507  |       44786 | 00:24:54.360 |       44849 | 00:24:56.462 |
 |    508  |       44849 | 00:24:56.462 |       44964 | 00:25:00.299 |
 |    509  |       44964 | 00:25:00.299 |       45034 | 00:25:02.634 |
 |    510  |       45034 | 00:25:02.634 |       45126 | 00:25:05.704 |
 |    511  |       45126 | 00:25:05.704 |       45169 | 00:25:07.139 |
 |    512  |       45169 | 00:25:07.139 |       45233 | 00:25:09.274 |
 |    513  |       45233 | 00:25:09.274 |       45380 | 00:25:14.179 |
 |    514  |       45380 | 00:25:14.179 |       45478 | 00:25:17.449 |
 |    515  |       45478 | 00:25:17.449 |       45555 | 00:25:20.019 |
 |    516  |       45555 | 00:25:20.019 |       45620 | 00:25:22.187 |
 |    517  |       45620 | 00:25:22.187 |       45722 | 00:25:25.591 |
 |    518  |       45722 | 00:25:25.591 |       45810 | 00:25:28.527 |
 |    519  |       45810 | 00:25:28.527 |       45888 | 00:25:31.130 |
 |    520  |       45888 | 00:25:31.130 |       46006 | 00:25:35.067 |
 |    521  |       46006 | 00:25:35.067 |       46101 | 00:25:38.237 |
 |    522  |       46101 | 00:25:38.237 |       46169 | 00:25:40.506 |
 |    523  |       46169 | 00:25:40.506 |       46206 | 00:25:41.740 |
 |    524  |       46206 | 00:25:41.740 |       46267 | 00:25:43.776 |
 |    525  |       46267 | 00:25:43.776 |       46358 | 00:25:46.812 |
 |    526  |       46358 | 00:25:46.812 |       46410 | 00:25:48.547 |
 |    527  |       46410 | 00:25:48.547 |       46464 | 00:25:50.349 |
 |    528  |       46464 | 00:25:50.349 |       46500 | 00:25:51.550 |
 |    529  |       46500 | 00:25:51.550 |       46553 | 00:25:53.318 |
 |    530  |       46553 | 00:25:53.318 |       46665 | 00:25:57.055 |
 |    531  |       46665 | 00:25:57.055 |       46719 | 00:25:58.857 |
 |    532  |       46719 | 00:25:58.857 |       46764 | 00:26:00.359 |
 |    533  |       46764 | 00:26:00.359 |       46790 | 00:26:01.226 |
 |    534  |       46790 | 00:26:01.226 |       46876 | 00:26:04.096 |
 |    535  |       46876 | 00:26:04.096 |       47022 | 00:26:08.967 |
 |    536  |       47022 | 00:26:08.967 |       47094 | 00:26:11.370 |
 |    537  |       47094 | 00:26:11.370 |       47141 | 00:26:12.938 |
 |    538  |       47141 | 00:26:12.938 |       47224 | 00:26:15.707 |
 |    539  |       47224 | 00:26:15.707 |       47301 | 00:26:18.277 |
 |    540  |       47301 | 00:26:18.277 |       47419 | 00:26:22.214 |
 |    541  |       47419 | 00:26:22.214 |       47501 | 00:26:24.950 |
 |    542  |       47501 | 00:26:24.950 |       47526 | 00:26:25.784 |
 |    543  |       47526 | 00:26:25.784 |       47554 | 00:26:26.718 |
 |    544  |       47554 | 00:26:26.718 |       47609 | 00:26:28.554 |
 |    545  |       47609 | 00:26:28.554 |       47647 | 00:26:29.822 |
 |    546  |       47647 | 00:26:29.822 |       47719 | 00:26:32.224 |
 |    547  |       47719 | 00:26:32.224 |       47816 | 00:26:35.461 |
 |    548  |       47816 | 00:26:35.461 |       47894 | 00:26:38.063 |
 |    549  |       47894 | 00:26:38.063 |       48059 | 00:26:43.569 |
 |    550  |       48059 | 00:26:43.569 |       48098 | 00:26:44.870 |
 |    551  |       48098 | 00:26:44.870 |       48423 | 00:26:55.714 |
 |    552  |       48423 | 00:26:55.714 |       48453 | 00:26:56.715 |
 |    553  |       48453 | 00:26:56.715 |       48614 | 00:27:02.087 |
 |    554  |       48614 | 00:27:02.087 |       48819 | 00:27:08.927 |
 |    555  |       48819 | 00:27:08.927 |       48947 | 00:27:13.198 |
 |    556  |       48947 | 00:27:13.198 |       49026 | 00:27:15.834 |
 |    557  |       49026 | 00:27:15.834 |       49399 | 00:27:28.280 |
 |    558  |       49399 | 00:27:28.280 |       49451 | 00:27:30.015 |
 |    559  |       49451 | 00:27:30.015 |       49480 | 00:27:30.983 |
 |    560  |       49480 | 00:27:30.983 |       49523 | 00:27:32.417 |
 |    561  |       49523 | 00:27:32.417 |       49577 | 00:27:34.219 |
 |    562  |       49577 | 00:27:34.219 |       49660 | 00:27:36.989 |
 |    563  |       49660 | 00:27:36.989 |       49675 | 00:27:37.489 |
 |    564  |       49675 | 00:27:37.489 |       49692 | 00:27:38.056 |
 |    565  |       49692 | 00:27:38.056 |       49707 | 00:27:38.557 |
 |    566  |       49707 | 00:27:38.557 |       49722 | 00:27:39.057 |
 |    567  |       49722 | 00:27:39.057 |       49767 | 00:27:40.559 |
 |    568  |       49767 | 00:27:40.559 |       49822 | 00:27:42.394 |
 |    569  |       49822 | 00:27:42.394 |       49876 | 00:27:44.196 |
 |    570  |       49876 | 00:27:44.196 |       49981 | 00:27:47.699 |
 |    571  |       49981 | 00:27:47.699 |       50039 | 00:27:49.635 |
 |    572  |       50039 | 00:27:49.635 |       50254 | 00:27:56.808 |
 |    573  |       50254 | 00:27:56.808 |       50330 | 00:27:59.344 |
 |    574  |       50330 | 00:27:59.344 |       50515 | 00:28:05.517 |
 |    575  |       50515 | 00:28:05.517 |       50577 | 00:28:07.586 |
 |    576  |       50577 | 00:28:07.586 |       50675 | 00:28:10.856 |
 |    577  |       50675 | 00:28:10.856 |       50819 | 00:28:15.661 |
 |    578  |       50819 | 00:28:15.661 |       50847 | 00:28:16.595 |
 |    579  |       50847 | 00:28:16.595 |       50873 | 00:28:17.462 |
 |    580  |       50873 | 00:28:17.462 |       50940 | 00:28:19.698 |
 |    581  |       50940 | 00:28:19.698 |       50956 | 00:28:20.232 |
 |    582  |       50956 | 00:28:20.232 |       51030 | 00:28:22.701 |
 |    583  |       51030 | 00:28:22.701 |       51060 | 00:28:23.702 |
 |    584  |       51060 | 00:28:23.702 |       51131 | 00:28:26.071 |
 |    585  |       51131 | 00:28:26.071 |       51175 | 00:28:27.539 |
 |    586  |       51175 | 00:28:27.539 |       51276 | 00:28:30.909 |
 |    587  |       51276 | 00:28:30.909 |       51299 | 00:28:31.677 |
 |    588  |       51299 | 00:28:31.677 |       51353 | 00:28:33.478 |
 |    589  |       51353 | 00:28:33.478 |       51488 | 00:28:37.983 |
 |    590  |       51488 | 00:28:37.983 |       51514 | 00:28:38.850 |
 |    591  |       51514 | 00:28:38.850 |       51571 | 00:28:40.752 |
 |    592  |       51571 | 00:28:40.752 |       51615 | 00:28:42.221 |
 |    593  |       51615 | 00:28:42.221 |       51670 | 00:28:44.056 |
 |    594  |       51670 | 00:28:44.056 |       51778 | 00:28:47.659 |
 |    595  |       51778 | 00:28:47.659 |       51911 | 00:28:52.097 |
 |    596  |       51911 | 00:28:52.097 |       51953 | 00:28:53.498 |
 |    597  |       51953 | 00:28:53.498 |       52026 | 00:28:55.934 |
 |    598  |       52026 | 00:28:55.934 |       52063 | 00:28:57.169 |
 |    599  |       52063 | 00:28:57.169 |       52096 | 00:28:58.270 |
 |    600  |       52096 | 00:28:58.270 |       52219 | 00:29:02.374 |
 |    601  |       52219 | 00:29:02.374 |       52261 | 00:29:03.775 |
 |    602  |       52261 | 00:29:03.775 |       52310 | 00:29:05.410 |
 |    603  |       52310 | 00:29:05.410 |       52369 | 00:29:07.379 |
 |    604  |       52369 | 00:29:07.379 |       52384 | 00:29:07.879 |
 |    605  |       52384 | 00:29:07.879 |       52430 | 00:29:09.414 |
 |    606  |       52430 | 00:29:09.414 |       52473 | 00:29:10.849 |
 |    607  |       52473 | 00:29:10.849 |       52508 | 00:29:12.017 |
 |    608  |       52508 | 00:29:12.017 |       52551 | 00:29:13.452 |
 |    609  |       52551 | 00:29:13.452 |       52573 | 00:29:14.186 |
 |    610  |       52573 | 00:29:14.186 |       52714 | 00:29:18.890 |
 |    611  |       52714 | 00:29:18.890 |       52792 | 00:29:21.493 |
 |    612  |       52792 | 00:29:21.493 |       52839 | 00:29:23.061 |
 |    613  |       52839 | 00:29:23.061 |       52870 | 00:29:24.096 |
 |    614  |       52870 | 00:29:24.096 |       52935 | 00:29:26.264 |
 |    615  |       52935 | 00:29:26.264 |       52963 | 00:29:27.199 |
 |    616  |       52963 | 00:29:27.199 |       53000 | 00:29:28.433 |
 |    617  |       53000 | 00:29:28.433 |       53045 | 00:29:29.935 |
 |    618  |       53045 | 00:29:29.935 |       53108 | 00:29:32.037 |
 |    619  |       53108 | 00:29:32.037 |       53174 | 00:29:34.239 |
 |    620  |       53174 | 00:29:34.239 |       53190 | 00:29:34.773 |
 |    621  |       53190 | 00:29:34.773 |       53275 | 00:29:37.609 |
 |    622  |       53275 | 00:29:37.609 |       53402 | 00:29:41.847 |
 |    623  |       53402 | 00:29:41.847 |       53479 | 00:29:44.416 |
 |    624  |       53479 | 00:29:44.416 |       53690 | 00:29:51.456 |
 |    625  |       53690 | 00:29:51.456 |       53733 | 00:29:52.891 |
 |    626  |       53733 | 00:29:52.891 |       53834 | 00:29:56.261 |
 |    627  |       53834 | 00:29:56.261 |       53912 | 00:29:58.864 |
 |    628  |       53912 | 00:29:58.864 |       54242 | 00:30:09.875 |
 |    629  |       54242 | 00:30:09.875 |       54296 | 00:30:11.677 |
 |    630  |       54296 | 00:30:11.677 |       54334 | 00:30:12.944 |
 |    631  |       54334 | 00:30:12.944 |       54362 | 00:30:13.879 |
 |    632  |       54362 | 00:30:13.879 |       54409 | 00:30:15.447 |
 |    633  |       54409 | 00:30:15.447 |       54469 | 00:30:17.449 |
 |    634  |       54469 | 00:30:17.449 |       54502 | 00:30:18.550 |
 |    635  |       54502 | 00:30:18.550 |       54544 | 00:30:19.951 |
 |    636  |       54544 | 00:30:19.951 |       54611 | 00:30:22.187 |
 |    637  |       54611 | 00:30:22.187 |       54650 | 00:30:23.488 |
 |    638  |       54650 | 00:30:23.488 |       54726 | 00:30:26.024 |
 |    639  |       54726 | 00:30:26.024 |       54745 | 00:30:26.658 |
 |    640  |       54745 | 00:30:26.658 |       54827 | 00:30:29.394 |
 |    641  |       54827 | 00:30:29.394 |       54879 | 00:30:31.129 |
 |    642  |       54879 | 00:30:31.129 |       54897 | 00:30:31.730 |
 |    643  |       54897 | 00:30:31.730 |       54949 | 00:30:33.465 |
 |    644  |       54949 | 00:30:33.465 |       54971 | 00:30:34.199 |
 |    645  |       54971 | 00:30:34.199 |       55011 | 00:30:35.534 |
 |    646  |       55011 | 00:30:35.534 |       55046 | 00:30:36.702 |
 |    647  |       55046 | 00:30:36.702 |       55107 | 00:30:38.737 |
 |    648  |       55107 | 00:30:38.737 |       55150 | 00:30:40.172 |
 |    649  |       55150 | 00:30:40.172 |       55245 | 00:30:43.341 |
 |    650  |       55245 | 00:30:43.341 |       55301 | 00:30:45.210 |
 |    651  |       55301 | 00:30:45.210 |       55357 | 00:30:47.079 |
 |    652  |       55357 | 00:30:47.079 |       55388 | 00:30:48.113 |
 |    653  |       55388 | 00:30:48.113 |       55494 | 00:30:51.650 |
 |    654  |       55494 | 00:30:51.650 |       55577 | 00:30:54.419 |
 |    655  |       55577 | 00:30:54.419 |       55739 | 00:30:59.825 |
 |    656  |       55739 | 00:30:59.825 |       55800 | 00:31:01.860 |
 |    657  |       55800 | 00:31:01.860 |       56028 | 00:31:09.468 |
 |    658  |       56028 | 00:31:09.468 |       56072 | 00:31:10.936 |
 |    659  |       56072 | 00:31:10.936 |       56124 | 00:31:12.671 |
 |    660  |       56124 | 00:31:12.671 |       56165 | 00:31:14.039 |
 |    661  |       56165 | 00:31:14.039 |       56342 | 00:31:19.945 |
 |    662  |       56342 | 00:31:19.945 |       56382 | 00:31:21.279 |
 |    663  |       56382 | 00:31:21.279 |       56457 | 00:31:23.782 |
 |    664  |       56457 | 00:31:23.782 |       56551 | 00:31:26.918 |
 |    665  |       56551 | 00:31:26.918 |       56581 | 00:31:27.919 |
 |    666  |       56581 | 00:31:27.919 |       56621 | 00:31:29.254 |
 |    667  |       56621 | 00:31:29.254 |       56648 | 00:31:30.155 |
 |    668  |       56648 | 00:31:30.155 |       56692 | 00:31:31.623 |
 |    669  |       56692 | 00:31:31.623 |       56726 | 00:31:32.758 |
 |    670  |       56726 | 00:31:32.758 |       56759 | 00:31:33.859 |
 |    671  |       56759 | 00:31:33.859 |       56845 | 00:31:36.728 |
 |    672  |       56845 | 00:31:36.728 |       56872 | 00:31:37.629 |
 |    673  |       56872 | 00:31:37.629 |       57004 | 00:31:42.033 |
 |    674  |       57004 | 00:31:42.033 |       57062 | 00:31:43.969 |
 |    675  |       57062 | 00:31:43.969 |       57148 | 00:31:46.838 |
 |    676  |       57148 | 00:31:46.838 |       57487 | 00:31:58.150 |
 |    677  |       57487 | 00:31:58.150 |       57652 | 00:32:03.655 |
 |    678  |       57652 | 00:32:03.655 |       57747 | 00:32:06.825 |
 |    679  |       57747 | 00:32:06.825 |       58125 | 00:32:19.438 |
 |    680  |       58125 | 00:32:19.438 |       58188 | 00:32:21.540 |
 |    681  |       58188 | 00:32:21.540 |       58244 | 00:32:23.408 |
 |    682  |       58244 | 00:32:23.408 |       58310 | 00:32:25.610 |
 |    683  |       58310 | 00:32:25.610 |       58369 | 00:32:27.579 |
 |    684  |       58369 | 00:32:27.579 |       58415 | 00:32:29.114 |
 |    685  |       58415 | 00:32:29.114 |       58509 | 00:32:32.250 |
 |    686  |       58509 | 00:32:32.250 |       58636 | 00:32:36.488 |
 |    687  |       58636 | 00:32:36.488 |       58684 | 00:32:38.089 |
 |    688  |       58684 | 00:32:38.089 |       58736 | 00:32:39.825 |
 |    689  |       58736 | 00:32:39.825 |       58846 | 00:32:43.495 |
 |    690  |       58846 | 00:32:43.495 |       58901 | 00:32:45.330 |
 |    691  |       58901 | 00:32:45.330 |       58981 | 00:32:47.999 |
 |    692  |       58981 | 00:32:47.999 |       59207 | 00:32:55.540 |
 |    693  |       59207 | 00:32:55.540 |       59265 | 00:32:57.476 |
 |    694  |       59265 | 00:32:57.476 |       59280 | 00:32:57.976 |
 |    695  |       59280 | 00:32:57.976 |       59295 | 00:32:58.476 |
 |    696  |       59295 | 00:32:58.476 |       59329 | 00:32:59.611 |
 |    697  |       59329 | 00:32:59.611 |       59401 | 00:33:02.013 |
 |    698  |       59401 | 00:33:02.013 |       59611 | 00:33:09.020 |
 |    699  |       59611 | 00:33:09.020 |       60266 | 00:33:30.876 |
 |    700  |       60266 | 00:33:30.876 |       60338 | 00:33:33.278 |
 |    701  |       60338 | 00:33:33.278 |       60407 | 00:33:35.580 |
 |    702  |       60407 | 00:33:35.580 |       60499 | 00:33:38.650 |
 |    703  |       60499 | 00:33:38.650 |       60574 | 00:33:41.152 |
 |    704  |       60574 | 00:33:41.152 |       60661 | 00:33:44.055 |
 |    705  |       60661 | 00:33:44.055 |       60742 | 00:33:46.758 |
 |    706  |       60742 | 00:33:46.758 |       60864 | 00:33:50.829 |
 |    707  |       60864 | 00:33:50.829 |       60979 | 00:33:54.666 |
 |    708  |       60979 | 00:33:54.666 |       61075 | 00:33:57.869 |
 |    709  |       61075 | 00:33:57.869 |       61223 | 00:34:02.807 |
 |    710  |       61223 | 00:34:02.807 |       61289 | 00:34:05.010 |
 |    711  |       61289 | 00:34:05.010 |       61456 | 00:34:10.582 |
 |    712  |       61456 | 00:34:10.582 |       61599 | 00:34:15.353 |
 |    713  |       61599 | 00:34:15.353 |       61678 | 00:34:17.989 |
 |    714  |       61678 | 00:34:17.989 |       61698 | 00:34:18.657 |
 |    715  |       61698 | 00:34:18.657 |       61808 | 00:34:22.327 |
 |    716  |       61808 | 00:34:22.327 |       62013 | 00:34:29.167 |
 |    717  |       62013 | 00:34:29.167 |       62185 | 00:34:34.906 |
 |    718  |       62185 | 00:34:34.906 |       62330 | 00:34:39.744 |
 |    719  |       62330 | 00:34:39.744 |       62358 | 00:34:40.679 |
 |    720  |       62358 | 00:34:40.679 |       62373 | 00:34:41.179 |
 |    721  |       62373 | 00:34:41.179 |       62388 | 00:34:41.680 |
 |    722  |       62388 | 00:34:41.680 |       62433 | 00:34:43.181 |
 |    723  |       62433 | 00:34:43.181 |       62588 | 00:34:48.353 |
 |    724  |       62588 | 00:34:48.353 |       62700 | 00:34:52.090 |
 |    725  |       62700 | 00:34:52.090 |       62799 | 00:34:55.393 |
 |    726  |       62799 | 00:34:55.393 |       62949 | 00:35:00.398 |
 |    727  |       62949 | 00:35:00.398 |       63083 | 00:35:04.869 |
 |    728  |       63083 | 00:35:04.869 |       63169 | 00:35:07.739 |
 |    729  |       63169 | 00:35:07.739 |       63290 | 00:35:11.776 |
 |    730  |       63290 | 00:35:11.776 |       63508 | 00:35:19.050 |
 |    731  |       63508 | 00:35:19.050 |       63713 | 00:35:25.890 |
 |    732  |       63713 | 00:35:25.890 |       63788 | 00:35:28.393 |
 |    733  |       63788 | 00:35:28.393 |       63828 | 00:35:29.728 |
 |    734  |       63828 | 00:35:29.728 |       63956 | 00:35:33.999 |
 |    735  |       63956 | 00:35:33.999 |       64187 | 00:35:41.706 |
 |    736  |       64187 | 00:35:41.706 |       64260 | 00:35:44.142 |
 |    737  |       64260 | 00:35:44.142 |       64291 | 00:35:45.176 |
 |    738  |       64291 | 00:35:45.176 |       64306 | 00:35:45.677 |
 |    739  |       64306 | 00:35:45.677 |       64602 | 00:35:55.553 |
 |    740  |       64602 | 00:35:55.553 |       64646 | 00:35:57.022 |
 |    741  |       64646 | 00:35:57.022 |       64728 | 00:35:59.758 |
 |    742  |       64728 | 00:35:59.758 |       64809 | 00:36:02.460 |
 |    743  |       64809 | 00:36:02.460 |       64856 | 00:36:04.029 |
 |    744  |       64856 | 00:36:04.029 |       64879 | 00:36:04.796 |
 |    745  |       64879 | 00:36:04.796 |       64940 | 00:36:06.831 |
 |    746  |       64940 | 00:36:06.831 |       64985 | 00:36:08.333 |
 |    747  |       64985 | 00:36:08.333 |       65062 | 00:36:10.902 |
 |    748  |       65062 | 00:36:10.902 |       65153 | 00:36:13.938 |
